ID,SEG_Image,BB_Image,Genus,Family,ScientificName,YearCollected,Lat,Lon,State,Locality,BasinName,BasinID,SubbasinID,Score,Angle_head,Ratio_bodyLenByBodyWid,Ratio_headLenByBodyLen,Ratio_headLenByTrunkLen,Ratio_trunkLenByBodyLen,Ratio_headWidthByBodyWid,Ratio_snout2EyeLenByHeadLen,Ratio_dorsFinLenByBodyLen,Ratio_eyeAreaByHeadArea,Ratio_headAreaByBodyArea,Ratio_trunkAreaByBodyArea,Ratio_eyeDiamByHeadWid,Ratio_bodyWidthByhHeadWidth,Loc_eyeOnHeadHoriz,Loc_eyeOnHeadVertical,Loc_snoutOnHeadVertical,Loc_dorsFinOnBodyHoriz,Loc_pelvFinOnBodyHoriz,Loc_analFinOnBodyHoriz,Y1950_spAvgFlow,Y1950_spMinFlow,Y1950_spMaxFlow,Y1950_spAvgWtrTemp,Y1950_spMinWtrTemp,Y1950_spMaxWtrTemp,Y1950_faAvgFlow,Y1950_faMinFlow,Y1950_faMaxFlow,Y1950_faAvgWtrTemp,Y1950_faMinWtrTemp,Y1950_faMaxWtrTemp,Y1960_spAvgFlow,Y1960_spMinFlow,Y1960_spMaxFlow,Y1960_spAvgWtrTemp,Y1960_spMinWtrTemp,Y1960_spMaxWtrTemp,Y1960_faAvgFlow,Y1960_faMinFlow,Y1960_faMaxFlow,Y1960_faAvgWtrTemp,Y1960_faMinWtrTemp,Y1960_faMaxWtrTemp,Y1970_spAvgFlow,Y1970_spMinFlow,Y1970_spMaxFlow,Y1970_spAvgWtrTemp,Y1970_spMinWtrTemp,Y1970_spMaxWtrTemp,Y1970_faAvgFlow,Y1970_faMinFlow,Y1970_faMaxFlow,Y1970_faAvgWtrTemp,Y1970_faMinWtrTemp,Y1970_faMaxWtrTemp,Y1980_spAvgFlow,Y1980_spMinFlow,Y1980_spMaxFlow,Y1980_spAvgWtrTemp,Y1980_spMinWtrTemp,Y1980_spMaxWtrTemp,Y1980_faAvgFlow,Y1980_faMinFlow,Y1980_faMaxFlow,Y1980_faAvgWtrTemp,Y1980_faMinWtrTemp,Y1980_faMaxWtrTemp,Y1990_spAvgFlow,Y1990_spMinFlow,Y1990_spMaxFlow,Y1990_spAvgWtrTemp,Y1990_spMinWtrTemp,Y1990_spMaxWtrTemp,Y1990_faAvgFlow,Y1990_faMinFlow,Y1990_faMaxFlow,Y1990_faAvgWtrTemp,Y1990_faMinWtrTemp,Y1990_faMaxWtrTemp,Y2000_spAvgFlow,Y2000_spMinFlow,Y2000_spMaxFlow,Y2000_spAvgWtrTemp,Y2000_spMinWtrTemp,Y2000_spMaxWtrTemp,Y2000_faAvgFlow,Y2000_faMinFlow,Y2000_faMaxFlow,Y2000_faAvgWtrTemp,Y2000_faMinWtrTemp,Y2000_faMaxWtrTemp,Y2010_spAvgFlow,Y2010_spMinFlow,Y2010_spMaxFlow,Y2010_spAvgWtrTemp,Y2010_spMinWtrTemp,Y2010_spMaxWtrTemp,Y2010_faAvgFlow,Y2010_faMinFlow,Y2010_faMaxFlow,Y2010_faAvgWtrTemp,Y2010_faMinWtrTemp,Y2010_faMaxWtrTemp,Y2020_spAvgFlow,Y2020_spMinFlow,Y2020_spMaxFlow,Y2020_spAvgWtrTemp,Y2020_spMinWtrTemp,Y2020_spMaxWtrTemp,Y2020_faAvgFlow,Y2020_faMinFlow,Y2020_faMaxFlow,Y2020_faAvgWtrTemp,Y2020_faMinWtrTemp,Y2020_faMaxWtrTemp
d7220g9j,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/ds005q1z.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/fj79r11w.png,Lepomis,Centrarchidae,Lepomis cyanellus,2012,40.34361,-90.91375,Illinois,Hancock,Upper Mississippi River Basin,27,917,0.0359767290089756,62.9480275751089,2.76935295020295,0.361957994992177,0.56035273265816,0.645946693746183,0.671858479534984,0.361590883667703,0.479821571482917,0.0927189988623436,0.234314794620138,0.743959772204047,0.320209235975415,1.48840869090784,0.371134020618557,0.610738255033557,0.369127516778524,0.40650406504065,0.370731707317073,0.598373983739837,11.62099985,1.383,17.4,22.46666654,17.67,26.32,9.946333329,3.023,17.85,20.63333352,14.05,25.59,23.04000028,15.5,37.09,22.43666649,18.73,26.68,17.67599964,9.308,27.64,19.13000011,14.97,24.15,9.25366656,5.601,13.46,21.17999935,14.03,28.05,4.999666691,4.544,5.423,21.30000019,14.56,26.97,9.947333177,7.152,11.4,22.99666659,21.01,24.93,24.18833351,9.975,41.7,18.36999989,10.79,23.74,14.3233331,12.08,16.9,22.53999964,17.89,26.5,18.63533338,9.046,29.07,18.99666691,12.38,25.02,19.92666721,12.06,27.1,23.37333298,19.98,26.01,8.788333257,7.51,10.03,21.84333356,17.13,27.03,16.47066641,7.372,23.05,22.41999944,17.89,26.23,19.70066643,5.174,45.89,20.763333,17.14,24.34,2.591600006,0.2258,4.487,25.50666682,17.84,30.41,3.631266733,0.8178,8.175,20.12333361,13.92,24.79
px474x58,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/zc44sg1h.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/0h59bd3d.png,Lepomis,Centrarchidae,Lepomis cyanellus,1988,40.379,-87.95068,Illinois,Champaign,Ohio River Basin,20,218,0.0407097988450419,58.9088766269476,2.90776844589418,0.379023026386709,0.605480536421124,0.625987135155556,0.713172841907358,0.370646689855369,0.46396254616296,0.0935047688035736,0.242735944437118,0.734567087197972,0.325664934790889,1.37296316075557,0.341013824884793,0.588235294117647,0.404411764705882,0.404676258992806,0.388489208633094,0.634892086330935,12.60500034,1.185,19.69,25.25,19.59,29.77,5.338666757,3.829,7.512,22.66666635,14.71,28.22,20.58000024,13.31,28.87,26.07666715,22.44,30.45,9.468333403,7.777,12.3,21.24000041,16.27,26.85,5.012999932,3.101,7.547,23.6200002,15.08,31.25,1.758000016,1.264,2.303,23.23333295,15.48,29.05,9.946333567,4.767,17.18,26.46666654,25.02,28.05,10.54366668,4.871,16.52,20.88666693,11.55,26.95,10.2516667,6.689,15.12,25.40333366,19.69,29.84,13.79399983,5.532,20.63,20.91999976,12.96,27.81,16.55666637,10.19,20.75,26.74666723,22.68,29.2,5.358999968,3.669,7.6,24.74000041,18.73,31.2,14.1299998,10.7,16.74,25.49666659,20.81,29.08,16.11033312,4.441,33.82,23.00333341,18.68,27.46,4.557000001,2.098,6.094,29.02333387,20.08,34.54,2.036333323,1.425,2.93,22.3933328,14.58,27.46
qs63fm91,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/rv74h86q.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/2r47jj7n.png,Lepomis,Centrarchidae,Lepomis cyanellus,1987,40.38638,-88.4038,Illinois,Champaign,Upper Mississippi River Basin,27,958,0.0383098285132005,69.2807075740911,2.5846736849143,0.364783219762277,0.566025161750064,0.644464671207234,0.742975685983722,0.371711407293652,0.447103941941759,0.0913216680954062,0.235662507427213,0.742816399286988,0.284540632127116,1.34667217938635,0.383783783783784,0.595238095238095,0.380952380952381,0.390119250425894,0.37649063032368,0.632027257240204,5.288400084,0.2832,10.63,22.07000033,17.11,26.09,3.577999989,1.454,5.618,21.17333349,13.43,26.55,16.4266669,13.2,21.2,22.70999972,19.65,26.43,16.82333342,15.28,17.91,18.79666646,14.5,23.59,8.810333252,6.669,11.82,20.63333352,13.39,27.28,5.471999963,4.895,6.059,20.55333328,13.66,25.76,7.79700009,7.401,8.277,22.97333336,21.6,24.42,12.17299986,6.536,22.99,18.20999972,10.24,23.38,13.8166666,11.83,15.96,22.14333344,17.4,25.87,14.2130003,8.669,20.29,18.57666651,11.68,24.58,21.29000028,13.4,32.7,23.61666679,20.28,25.75,10.69500001,9.455,11.47,21.69333331,16.41,26.87,12.36299992,6.549,18.67,22,17.62,25.24,17.11433379,6.319,37.06,20.21999995,16.52,23.93,2.832466682,0.7054,4.603,25.06666692,17.45,29.9,1.562066694,0.7782,2.456,19.66666635,12.72,24.23
1b924c52,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/mq25x683.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/gj103n2k.png,Lepomis,Centrarchidae,Lepomis cyanellus,1995,40.51988,-90.38064,Illinois,Fulton,Upper Mississippi River Basin,27,921,0.041382696306607,58.7644868677955,2.86279187578963,0.370741002365487,0.579503908122024,0.639755827647363,0.706008628764699,0.419122942152844,0.502044623957816,0.102456140350877,0.239030458910524,0.736479402843204,0.32941414386976,1.31499974093468,0.435483870967742,0.645390070921986,0.361702127659574,0.423407917383821,0.373493975903614,0.593803786574871,28.64000003,6.67,47.05,22.25333341,17.34,26.12,32.01000118,11.96,66.62,20.25333309,13.47,25.15,75.22333272,51.72,122.2,22.41666667,18.84,26.52,50.61333211,35.85,75.77,18.88000011,14.71,23.81,24.8100001,17.02,30.73,20.88666693,13.61,27.76,14.38333352,13.68,15.04,21.0733331,14.18,26.73,35.83999952,31.22,44.13,22.87333298,20.96,24.7,60.486667,30.74,84.46,18.24666659,10.52,23.65,40.31333415,36.4,42.83,22.36666679,17.66,26.32,50.70333227,24.96,80.99,18.77000014,11.96,24.75,60.46666718,39.28,79.55,23.26999982,19.83,25.91,29.57000033,24.71,32.06,21.57999992,16.63,26.95,45.6433328,29.15,59.86,22.29999924,17.72,26.13,42.46333249,14.52,83.06,20.45666695,16.6,24.36,10.72300013,3.319,15.31,25.29000028,17.62,30.04,13.87266684,7.39,26.36,19.81000042,13.38,24.54
kp14hp2q,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/r4930w5z.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/sj06wk2g.png,Lepomis,Centrarchidae,Lepomis cyanellus,1988,40.67838,-88.00786,Illinois,Iroquois,Upper Mississippi River Basin,27,885,0.0404120979413985,53.4349469933245,3.19000474099618,0.362411110930082,0.564623765697635,0.641863012057766,0.723751290920246,0.39223967398176,0.396907381133588,0.091469681397739,0.24791072156543,0.729412963717896,0.330387413989581,1.34369895258938,0.382198952879581,0.604838709677419,0.379032258064516,0.407272727272727,0.385454545454545,0.62,5.358666738,1.868,10.06,21.62333298,16.71,25.69,2.426633318,0.6769,3.54,20.55666669,12.76,25.58,4.690666596,3.884,5.924,22.22333336,19.31,25.79,3.000333309,2.214,3.574,18.36666679,14.34,22.95,2.069666704,1.256,3.276,20.263333,12.92,26.98,1.040000002,1.003,1.109,20.06333351,13.43,24.83,2.167666634,1.551,2.48,22.6433328,21.3,24.14,2.355333368,1.067,3.891,17.93666681,10.03,23.26,4.035333236,3.406,5.001,21.71000036,16.6,25.62,6.451000214,2.571,10.35,18.01666673,11.13,24.02,6.355666637,3.782,9.903,23.05666669,19.56,25.18,2.241000017,1.964,2.517,21.37333298,16.06,26.84,3.29399991,2.142,4.332,21.75,17.38,25,5.346999923,1.061,13.49,19.84999975,16.1,23.63,0.813833356,0.2637,1.218,24.96999995,17.22,29.91,0.837499996,0.5941,1.058,19.32666651,12.6,23.9
w544jb55,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/zb31g10m.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/2g06zh4n.png,Lepomis,Centrarchidae,Lepomis cyanellus,1968,40.71605,-90.55094,Illinois,Warren,Upper Mississippi River Basin,27,880,0.0314075283382562,60.1366119502545,2.96056860671996,0.372278962949879,0.585191434841478,0.636166117247983,0.730181969657056,0.379347791459696,0.506381650063268,0.0803644975288303,0.257435190584743,0.721876159677676,0.298775623318277,1.36777195011349,0.353982300884956,0.570469798657718,0.369127516778524,0.401652892561983,0.381818181818182,0.613223140495868,1.782133361,0.2654,2.592,21.24333382,17.09,24.52,1.92476666,0.2903,3.371,20.39666684,13.59,25.49,3.345333417,2.2,5.353,20.75333341,17.16,24.99,2.902333339,1.585,4.231,17.52333291,13.62,22.4,1.335199972,0.7696,2.122,20.10000038,13.07,26.61,0.700299998,0.6404,0.7561,19.69666704,12.95,25.29,1.701333324,1.325,2.076,21.61666679,19.81,23.43,3.617333452,1.547,5.352,17.17199993,9.516,22.38,2.344000101,2.176,2.64,21.33666674,17.02,24.96,3.328333338,1.183,4.614,17.43666649,11.15,23.5,3.05399998,2.27,4.152,21.53000005,18.4,24.09,1.345666687,1.006,1.939,20.57666651,15.82,26.17,2.339999954,0.947,4.16,21.19000053,17.28,24.68,2.372066716,0.5954,5.767,19.53000037,15.78,22.78,0.624069994,0.06701,1.02,25.14333344,17.53,30.05,0.966399988,0.3297,1.683,19.14000003,13.01,23.89
n0535p5p,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/hw357w9b.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/7g95s96s.png,Lepomis,Centrarchidae,Lepomis cyanellus,1990,40.73337,-90.74982,Illinois,Warren,Upper Mississippi River Basin,27,876,0.0403517408864713,56.7070255780164,3.00916780001705,0.374506889472401,0.598571752820517,0.625667495513603,0.739502950189679,0.39141664188836,0.428059209519878,0.0919494646195683,0.277688628783588,0.696778050468819,0.323516732849491,1.3377043078446,0.367441860465116,0.578571428571429,0.378571428571429,0.387719298245614,0.384210526315789,0.628070175438596,1.485599995,0.2528,2.3,23.10333316,18.51,26.82,2.662466725,0.8224,3.65,21.29666678,14.05,26.78,4.777666648,3.477,6.14,22.53666623,18.55,27.15,3.71299998,2.489,5.37,19.10999997,15.16,24.29,2.038666685,1.728,2.424,21.08666611,13.9,27.97,1.422000011,1.285,1.565,20.80333328,13.99,26.54,2.330333312,2.17,2.412,22.86333275,21.07,24.81,4.441333214,2.531,5.567,18.4466664,10.45,24.01,3.050000032,2.86,3.239,22.53666687,18.04,26.59,4.068666617,2.29,4.983,18.65333303,12.1,24.8,3.35133338,2.637,3.901,23.63666725,20.37,26.26,2.161000053,1.992,2.341,21.96333313,17,27.46,2.655666669,1.977,3.085,22.48666636,17.91,26.56,3.617000024,1.714,7.104,20.69666672,16.52,24.35,0.711866657,0.3426,1.068,25.47666677,17.84,30.34,0.908099989,0.3341,1.438,19.84000047,13.71,24.45
42078m28,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/rr79jr9g.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/rz263v8j.png,Lepomis,Centrarchidae,Lepomis cyanellus,2000,40.7957,-88.011,Illinois,Iroquois,Upper Mississippi River Basin,27,870,0.0295349178862814,59.2752584339557,2.91771515157861,0.372065771112355,0.584411621051686,0.636650192620741,0.711806443822924,0.360986215621747,0.512102641942541,0.0965128566396619,0.25537465143474,0.719978411441936,0.329011756904905,1.3973451315104,0.336538461538462,0.597122302158273,0.37410071942446,0.410526315789474,0.370175438596491,0.601754385964912,2.895466646,0.7154,5.907,19.77333323,16.09,22.13,1.49909999,0.3753,2.649,15.52666664,11.33,18.29,2.453999996,2.087,2.901,20.42333285,17.3,24.13,1.781999985,1.338,2.294,17.04666678,13.06,21.46,1.211866677,0.7597,1.95,19.32333342,12.29,25.42,0.629033327,0.5994,0.6766,18.88666693,12.45,23.59,1.197166642,0.9815,1.435,21.52333387,20.29,22.87,1.333933314,0.6158,2.179,16.9173336,9.462,21.94,2.245666742,1.94,2.775,20.5600001,15.59,24.07,3.624333382,1.483,6.393,16.78000005,10.43,22.52,3.635333379,2.033,5.453,20.55666733,17.45,22.37,1.315999985,1.17,1.515,19.56666692,15,24.86,1.926333308,1.148,2.8,20.73333359,17.07,23.6,3.072466632,0.6618,7.811,18.64999994,15.05,22.22,0.494799982,0.1862,0.7484,24.11666616,16.66,28.89,0.525833329,0.4454,0.6157,18.43333308,11.92,22.75
p153qx93,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/nh97xf73.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/bt67q09g.png,Lepomis,Centrarchidae,Lepomis cyanellus,2000,40.81721,-87.72087,Illinois,Iroquois,Upper Mississippi River Basin,27,873,0.0370018631899608,59.1559086646768,3.1836007786392,0.365275945105311,0.56950112722402,0.641396351374781,0.749730426210615,0.378671441951651,0.480936751686751,0.0961213108590764,0.239089724190625,0.737928658107238,0.318912755853152,1.39624521960391,0.386243386243386,0.661538461538462,0.384615384615385,0.401360544217687,0.357142857142857,0.61734693877551,25.63333289,10.21,34.37,21.09999975,16.05,25.17,15.45900027,9.517,19.74,19.25000032,11.7,24.02,27.31666692,19,36.65,22.0733331,19.36,25.56,16.30000019,13.96,19.18,17.97666677,13.76,22.81,16.2566665,11.28,19.43,19.5466671,12.02,26.53,6.697666645,5.988,7.777,19.58333333,12.83,24.48,19.85333316,14.23,25.55,22.35666656,21.03,23.83,11.9933335,10.11,13.27,17.61600049,9.618,23.04,25.08666674,20.26,28.94,21.43666712,16.41,25.37,29.8100001,20.89,39.68,17.71333345,10.37,23.69,28.94333331,24.17,35.89,22.90999985,19.31,25.09,15.96666654,11.61,20.82,21.13333321,15.6,26.73,22.72666677,21.52,25.02,21.3799998,16.8,24.7,21.82999961,10.87,32.76,19.29999987,15.52,23.33,8.021333536,5.762,10.43,24.29333305,16.46,29.4,5.688333511,4.261,8.277,19.06999969,11.99,23.74
mj61sn0p,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/7k831g09.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/0q340g77.png,Lepomis,Centrarchidae,Lepomis cyanellus,1987,40.99726,-86.63097,Indiana,Pulaski,Ohio River Basin,20,78,0.0365371702605813,57.8768986563039,2.90953664002604,0.383076205604266,0.617502214477424,0.620364100116553,0.700250644343516,0.373481040445751,0.443074236748915,0.0868016285908166,0.251708039171032,0.726443293099522,0.315648712922839,1.39894499934704,0.381909547738693,0.578571428571429,0.335714285714286,0.387263339070568,0.390705679862306,0.61617900172117,53.4766655,38.45,64.88,22.5,17.19,26.55,26.42333285,21.66,29.14,19.87333361,12.23,25.27,53.60333252,31.8,75.17,22.96333313,20.38,26.48,24.02333323,18.49,27.56,18.35666656,13.83,23.53,25.66000017,12.03,38.75,19.98333295,12.23,26.99,6.852000237,4.997,8.897,19.95666695,12.82,25.12,29.42666753,15.67,47.24,23.54333305,22.66,24.9,20.24666659,15.99,24.75,18.32733345,9.962,23.98,30.50666746,15.6,47.4,22.12666639,16.97,25.92,44.5,17.5,63.77,18.26999982,10.76,24.56,39.70999972,31.74,49.55,23.97666677,20.13,26.02,13.99100018,9.593,19.5,22.13666662,16.67,28.17,32.49999936,25.22,37.07,22.36666679,17.88,25.68,34.86333307,12.06,65.85,19.94000053,16.19,24.19,6.953333378,4.463,8.706,25.65333366,17.61,30.66,7.468666712,4.837,10.93,20.19666672,12.85,24.98
t405bd9d,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/0j71tw8g.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/76175r1h.png,Lepomis,Centrarchidae,Lepomis cyanellus,1995,41.04055,-89.83451,Illinois,Stark,Upper Mississippi River Basin,27,847,0.0381636172511159,67.9503213093829,2.71947996979944,0.381089137250095,0.605344940425077,0.629540468253508,0.722939462009713,0.376269327553924,0.478686088436251,0.0830874604847208,0.262575397044989,0.715607880028775,0.298306598811515,1.38370168770156,0.350710900473934,0.6,0.38,0.408849557522124,0.376991150442478,0.615929203539823,6.171966771,0.9019,11.63,21.38333321,16.72,25.32,6.447333177,1.277,10.19,20.46666654,12.82,25.95,15.33733336,9.172,24.18,21.96333313,18.42,26.13,11.82666651,9.93,13.9,18.23000018,14.33,23.32,5.637666702,4.446,6.907,20.08666674,12.74,27.1,3.67900006,3.305,4.058,20.24000041,13.51,25.51,7.993000031,7.455,8.347,22.21333313,20.59,23.89,9.280333201,6.718,13.62,17.58733304,9.802,22.96,7.583999952,6.805,8.071,21.51666641,17.05,25.47,10.17933337,5.752,15.05,17.70333354,10.9,23.87,13.53333314,10.03,17.33,22.92666626,19.56,25.3,6.997999986,5.67,8.752,21.02666664,16.13,26.59,7.653000037,4.254,13.29,21.5,17.03,25.23,7.858666738,3.441,15.93,19.88000043,16.04,23.62,1.686999997,1.008,2.214,24.63999939,16.71,29.5,1.372233351,0.9497,2.148,19.10333379,12.51,23.77
d3698w9c,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/rj469m2w.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/r302j05h.png,Lepomis,Centrarchidae,Lepomis cyanellus,1991,41.3416,-89.73155,Illinois,Bureau,Upper Mississippi River Basin,27,761,0.0407166034602901,64.4352496791508,2.65727910546671,0.378988957672698,0.60645467405221,0.624925446019516,0.719155791594889,0.386792429985513,0.465747702127995,0.0905150170296212,0.241238935849714,0.736925317763641,0.310843431180914,1.33357539553951,0.390625,0.578947368421053,0.355263157894737,0.392156862745098,0.415329768270945,0.63458110516934,1.252266675,0.3148,1.891,18.73000018,14.6,21.2,2.303799987,0.5504,4.389,14.65666644,10.95,17.58,3.380999962,2.617,4.489,18.55333328,15.75,22.13,3.817000071,3.443,4.051,16.1766669,12.17,20.86,1.63499999,1.36,2.013,19.15666676,12.05,25.56,1.143333356,1.039,1.246,18.84333356,12.25,23.95,2.022333384,1.878,2.14,20.66333326,19.08,22.14,2.399333318,2.326,2.541,16.18466663,9.054,21.23,2.025333285,1.66,2.218,20.24000041,15.58,23.94,2.427000006,1.985,2.724,16.3476661,9.953,22.21,2.955000003,2.405,3.555,20.42000008,17.04,23,1.707999984,1.506,1.938,19.69666672,15,25.52,1.924000025,1.365,2.845,20.39000003,16.51,23.59,2.075000008,1.125,3.861,18.52333355,14.64,22.25,0.44903333,0.3012,0.5911,23.67000008,16.14,28.2,0.324533333,0.2787,0.3882,18.16999976,11.78,22.63
7v25m89s,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/x4517j0v.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/g4852r30.png,Lepomis,Centrarchidae,Lepomis cyanellus,1999,41.36504,-89.56846,Illinois,Bureau,Upper Mississippi River Basin,27,778,0.0414152318675221,65.7585980585893,2.52914548711649,0.367725524984358,0.572636696120617,0.642161998131712,0.676678002607728,0.394113657715201,0.450469959677055,0.0977921321543919,0.236833525605658,0.740006018959723,0.314096219202637,1.48004469371448,0.38860103626943,0.61038961038961,0.37012987012987,0.41421143847487,0.374350086655113,0.608318890814558,1.573899984,0.5767,2.247,20.8933328,17.65,23.81,3.19509999,0.8943,5.153,18.96000036,12.09,23.95,3.982333263,3.282,5.358,20.20000013,17.03,23.77,4.174000025,3.771,4.807,16.91666667,12.84,22.01,1.755333304,1.441,2.182,19.71999995,12.4,26.44,1.200666626,1.096,1.313,19.52999973,12.86,24.74,2.268999974,1.73,2.761,21.32666715,19.5,23.28,2.725666602,2.271,3.165,16.92433294,9.253,22.13,2.42233332,2.263,2.555,20.8233331,16.32,24.51,3.140333255,2.202,3.823,16.94000022,10.39,23.17,3.366333326,3.002,3.56,21.486667,18.2,23.82,2.062999964,1.79,2.399,20.37999948,15.44,26.24,1.962333322,1.621,2.472,21.10666656,16.95,24.49,1.825333357,1.263,2.805,19.36333307,15.47,22.98,0.528399994,0.4016,0.6871,24.71666718,16.95,29.54,0.483999987,0.375,0.6209,18.986667,12.16,23.79
c875pr7n,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/bt02b84c.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/bq97rf0q.png,Lepomis,Centrarchidae,Lepomis cyanellus,1993,41.37623,-88.16659,Illinois,Will,Upper Mississippi River Basin,27,769,0.0296404937919851,60.121247753082,2.87006071643924,0.386347316160813,0.620724192723695,0.622413820324204,0.736882093577431,0.372626246198164,0.413626025101048,0.100160624139514,0.262506400024094,0.711200795108876,0.327917748199738,1.32750790982066,0.339449541284404,0.587412587412587,0.363636363636364,0.396428571428571,0.383928571428571,0.610714285714286,16.78099982,6.533,30.07,20.95000013,16.22,24.79,13.64666684,4.26,21.33,19.42000039,12.63,24.19,23.80333328,14.75,35.71,21.62333298,18.53,25.38,19.37666702,17.08,23.87,18.07999961,14.19,22.8,11.28299999,7.689,15.76,19.66333326,12.1,26.76,7.197333495,6.655,8.121,19.97666645,13.44,24.74,11.66333326,11.37,12.18,22.16333326,20.88,23.77,8.964333375,5.543,14.95,17.82666651,10.16,23.17,19.04999987,13.15,24.99,21.30666733,16.28,25.28,19.69666704,14.36,24.28,17.75666714,10.95,23.7,22.99333382,20.7,24.41,22.76999982,19.22,25.14,11.73433304,9.373,16.22,21.16333357,15.89,26.87,14.72433329,7.853,18.65,21.3700002,16.67,25.01,9.890666644,5.308,17.91,19.69333331,15.91,23.74,5.879333337,2.664,8.54,24.39666684,16.34,29.31,6.130666574,4.626,7.325,19.15666676,12.46,23.56
d8510102,https://fishair.org/hdr-share/ftp/ark/89609/seg/GLIN/INHS/6296fc87.png,https://fishair.org/hdr-share/ftp/ark/89609/bb/GLIN/INHS/6k38tz4p.png,Lepomis,Centrarchidae,Lepomis cyanellus,1964,41.42743,-88.77389,Illinois,LaSalle,Upper Mississippi River Basin,27,776,0.0336759356060068,60.230971983111,2.85166521265295,0.387007898372869,0.626027690397444,0.618196134626521,0.714654273204833,0.395672878665668,0.48502702399325,0.0942601056567935,0.240919231209244,0.736371696602219,0.320912752163367,1.36362698231478,0.405128205128205,0.621212121212121,0.371212121212121,0.404293381037567,0.395348837209302,0.633273703041145,43.24000041,26.2,62.66,21.19666672,16.62,24.91,44.37333234,15.85,83.31,19.37333298,12.59,24.14,84.60666656,60.86,119.5,21.75666682,18.59,25.5,69.30000305,64.48,73.48,18.22333336,14.27,23.21,44.32666779,31.18,58.58,20.10333347,12.63,27.02,27.95666695,26.61,28.92,20.07666651,13.23,25.27,37.73000018,28.49,51.52,22.35666593,20.88,23.89,39.01666768,28.11,58.9,17.71666686,10.06,23.11,59.00333405,47.79,80.4,21.4266669,16.62,25.38,59.96999868,46,81.49,17.74666659,11.08,23.93,74.38666789,65.36,88.07,22.82666651,19.41,25.15,39.64666621,33.62,43.94,21.21999995,16.19,26.83,45.04666646,37.37,58.07,21.72333336,17.1,25.19,28.74666723,20.86,37.9,19.99333382,16.19,23.77,14.84200033,8.546,19.62,24.65333303,16.48,29.71,14.68666681,11.38,18.92,19.20333322,12.46,23.93
